演员,平均分,部数
宋小宝,5.47,7
余少群,5.47,10
王玉雯,5.47,3
刘丕中,5.47,3
李承炫,5.47,7
毛毅,5.47,3
欧阳震华,5.46,7
陈楚河,5.46,8
夏台凤,5.46,7
伊莉莎,5.46,5
曹云金,5.45,4
萧浩冉,5.45,6
薛皓文,5.45,2
阿楠,5.45,6
马小茜,5.45,2
林家栋,5.45,2
贺丹丹,5.45,2
周明增,5.45,4
郜妍妍,5.45,2
阮圣文,5.45,2
史元庭,5.45,2
刘滨,5.45,2
王侃,5.45,2
纪永清,5.45,4
徐伟栋,5.45,2
林_,5.44,7
江明洋,5.44,5
刘雅瑟,5.44,5
苏茂,5.44,7
肖涵,5.44,8
徐正溪,5.44,16
韩彩英,5.44,5
傅天骄,5.43,7
马强,5.43,3
苗雅宁,5.43,3
胡顺儿,5.43,3
张静静,5.43,3
邵传勇,5.43,6
徐僧,5.43,12
周楚_,5.43,6
黄圣依,5.43,17
言承旭,5.42,6
白冰,5.42,18
侯晓,5.42,4
董春辉,5.42,6
于小彤,5.42,5
杜旭东,5.41,18
姚奕辰,5.41,8
张哲瀚,5.41,14
陈奕,5.41,7
彦京宁,5.4,1
梅丽古丽·艾买提,5.4,1
董晓光,5.4,1
江雪,5.4,2
王希之,5.4,1
阿孜古丽·热西提,5.4,1
徐冬梅,5.4,3
尹柔懿,5.4,1
孙嘉厉,5.4,1
王若珊,5.4,1
冯琦,5.4,1
姜雯,5.4,2
王伊,5.4,1
施展,5.4,1
黄圣池,5.4,2
霍泥芳,5.4,1
黄梓俊,5.4,1
冯媛甄,5.4,1
李广斌,5.4,1
是之,5.4,1
郑沛霖,5.4,1
谢欣颖,5.4,1
徐少强,5.4,22
贾淑文,5.4,1
卢金聪,5.4,2
戴芊芊,5.4,1
朱袁员,5.4,1
王碧琪,5.4,1
郭子千,5.4,3
王晓芬,5.4,1
孟茜,5.4,1
郑龙,5.4,1
林依婷,5.4,2
刘一辰,5.4,1
张宇菲,5.4,3
张新容,5.4,1
洪林小湛,5.4,1
郑清文,5.4,5
左航,5.4,2
赵磊,5.4,2
郭子凡,5.4,2
贺云馨,5.4,1
吴丹,5.4,1
金瀚,5.4,2
李雨菲,5.4,1
陈艾琳,5.4,1
倪新宇,5.4,1
宋珂欣,5.4,3
姜世卓,5.4,1
王茗,5.4,1
张经伟,5.4,1
岩林,5.4,1
许思思,5.4,1
吴岱融,5.4,10
陆荣威,5.4,1
刘俊孝,5.4,2
押尾学,5.4,1
孙璞,5.4,1
古川雄辉,5.4,1
匡冠荣,5.4,1
荒井敦史,5.4,1
孙德林,5.4,1
陈泽宇,5.4,1
祖怀,5.4,2
项红,5.4,1
王艺禅,5.4,6
魏翔,5.4,2
波多江青,5.4,1
孙斯阳,5.4,1
王梓薇,5.4,2
刘潮,5.4,3
小8,5.4,1
冯敏,5.4,1
张煜枫,5.4,1
闻典,5.4,1
张杨,5.4,1
江峰,5.4,1
张任杰,5.4,1
松重丰,5.4,1
屈悦,5.4,1
陆怡璇,5.4,3
徐箭,5.4,3
方展发,5.4,1
李施_,5.4,1
丁汀,5.4,1
何曙霞,5.4,2
沈倾_,5.4,1
张蕊,5.4,1
荣蓉,5.39,11
康华,5.39,8
雨婷儿,5.38,4
卫莱,5.38,9
蒋劲夫,5.38,9
刘潺,5.38,5
蒲巴甲,5.38,12
王婉娟,5.38,5
张含韵,5.38,4
陈乔恩,5.38,13
王新,5.38,18
宋允皓,5.37,6
赵楚纶,5.37,9
朱子岩,5.37,7
徐洪浩,5.37,17
孙骁骁,5.37,13
贾宗超,5.37,3
卫小雨,5.37,3
黄卫,5.37,3
任山,5.37,7
王欢,5.37,3
张博宇,5.37,3
刘金龙,5.37,3
赵擎,5.36,5
毛林林,5.36,15
谢孟伟,5.36,12
侯京健,5.36,5
徐可,5.36,5
苏彦洁,5.35,2
刘伯英,5.35,2
刘帅良,5.35,4
尚于博,5.35,6
陈丹婷,5.35,2
毛俊杰,5.35,15
高泰宇,5.35,4
马梓铭,5.35,2
李治廷,5.35,2
谢彬彬,5.35,4
吴有熙,5.35,2
孙千,5.35,2
陆虎,5.35,2
丁春诚,5.35,2
冯一非,5.35,2
鄢博雅,5.35,2
海帆,5.35,2
邓英,5.35,2
陈燃,5.35,4
柴碧云,5.34,8
胡杏儿,5.34,7
王骏毅,5.34,9
郭品超,5.34,8
李一桐,5.33,3
张明明,5.33,9
邬靖靖,5.33,7
蒋毅,5.33,20
汤晶晶,5.33,3
朴铄,5.33,3
高婷婷,5.33,3
史磊,5.33,3
薛飞,5.32,4
陈美行,5.32,6
王纯,5.32,4
巫迪文,5.32,9
王宇婕,5.32,4
陈姗姗,5.32,5
刘羽琦,5.32,5
雷诺儿,5.31,7
潘彦霖,5.3,1
谈莎莎,5.3,1
夏丹,5.3,1
蔡玉洁,5.3,1
周秀娜、杨尚斌、郭子千，何佩瑜、伍冠_、袁圣殷、辛新等,5.3,1
北岗,5.3,1
杜娟,5.3,1
周翔,5.3,2
袁子芸,5.3,1
梁斌,5.3,2
吴雅君,5.3,2
洪小铃,5.3,5
王嵛,5.3,5
闪媛媛,5.3,1
董成鹏,5.3,1
丁嘉文,5.3,1
张俪,5.3,20
黄靖芯,5.3,1
张靓颖,5.3,1
董立范,5.3,3
李沐宸,5.3,1
成红,5.3,1
齐千郡,5.3,3
王格格,5.3,2
徐志贤,5.3,2
刘永明,5.3,2
郑创译,5.3,1
焉栩嘉,5.3,2
孙悦,5.3,1
啜妮,5.3,3
晨梓妍,5.3,2
胡定欣,5.3,1
孙垒,5.3,1
徐铭悦,5.3,2
王楚然,5.3,1
李金羽,5.3,1
祁宏,5.3,1
黎涓,5.3,1
刘恋,5.3,1
王紫_,5.3,1
徐源,5.3,2
涂圣成,5.3,1
魏春光,5.3,5
乔彬,5.3,1
王文涛,5.3,1
刘一诺,5.3,1
杨琼,5.3,1
阳蕾,5.3,2
许魏洲,5.3,1
冷海铭,5.3,2
钟凯,5.3,3
潘冠霖,5.3,1
赖慰玲,5.3,1
宁显周,5.3,2
许佳琪,5.3,2
朱镇模,5.3,2
谢雪心,5.3,1
曾伟权,5.3,1
区霭玲,5.3,1
陆诗韵,5.3,1
杨刚,5.3,1
祝涛,5.3,2
姚扩,5.3,1
王斌,5.3,1
戴子翔,5.3,1
张粤,5.3,2
吕珊,5.3,1
李龙基,5.3,1
冯瑞睿,5.3,1
张慧仪,5.3,1
罗霖,5.3,1
黄心颖,5.3,1
丁可,5.3,1
马国明,5.3,1
陈姝,5.3,1
张文慈,5.3,1
李美慧,5.3,1
谢紫彬,5.3,2
王雅慧,5.3,2
范晓东,5.3,1
王俊棠,5.3,1
袁文杰,5.3,1
周诗雅,5.3,1
邵卓尧,5.3,1
麦玲玲,5.3,1
郑媛元,5.3,2
张双利,5.3,17
关伟伦,5.3,1
孙小飞,5.3,1
阚清子,5.28,20
刘广厚,5.28,4
张峻宁,5.28,16
邱意浓,5.28,5
任贤齐,5.28,4
成毅,5.27,3
童彤,5.27,3
黎一萱,5.27,3
张杨果而,5.27,3
郑雅文,5.27,3
许龄月,5.27,3
张波,5.27,3
李勇,5.27,3
杨旭文,5.26,5
张粟,5.26,5
馨子,5.26,16
安雅萍,5.26,5
白歆惠,5.25,2
虞_杰,5.25,2
刘彤,5.25,2
张华宇,5.25,2
陈希郡,5.25,2
王美雪,5.25,2
杨渝渝,5.25,2
陈一娜,5.25,2
林千鹿,5.25,2
红木,5.25,2
吕莹娜,5.25,2
石剑涛,5.25,2
陈匡怡,5.25,2
柴格,5.25,4
齐白雪,5.25,2
崔志佳,5.25,2
王一菲,5.25,2
关亚军,5.25,2
李克俭,5.25,2
沈月,5.25,2
王心圣,5.25,6
张宏震,5.25,2
邓天晴,5.25,2
金海心,5.25,2
陈尚泽,5.25,2
娄淇,5.25,6
李玲玉,5.24,7
翟小兴,5.24,5
林佑威,5.24,8
马京京,5.24,5
朱亚英,5.24,10
赵泽文,5.23,3
张翔,5.23,3
任达华,5.22,4
盛朗熙,5.22,4
袁福福,5.22,4
元华,5.22,4
陈欣予,5.21,10
夏之光,5.2,1
谢林彤,5.2,1
王竟力,5.2,1
王翰涛,5.2,1
陈泽希,5.2,1
李雪歌,5.2,1
张笑赫,5.2,1
汪佳佳,5.2,1
陆路,5.2,2
金翰,5.2,1
任新江,5.2,1
庞勇,5.2,1
马辉,5.2,1
陈羽琦,5.2,1
高赫,5.2,1
张致恒,5.2,1
蒋典,5.2,1
董连海,5.2,3
彭楚粤,5.2,3
刘晨睿,5.2,1
翟星月,5.2,1
游喧,5.2,1
张圣岳,5.2,1
余薇薇,5.2,1
贾青,5.2,24
祝东宁,5.2,1
晓凡,5.2,1
谷嘉诚,5.2,3
伍嘉成,5.2,3
肖战,5.2,3
黄金盛,5.2,1
_哲,5.2,1
孙子航,5.2,1
牛钸斯,5.2,1
潘玮柏,5.2,1
塔拉,5.2,1
魏大鸣,5.2,1
王千赫,5.2,2
杨健广,5.2,1
惠英红,5.2,8
卓然,5.2,1
杨忠勋,5.2,1
张柏芝,5.2,2
郝洛钒,5.2,1
周笔畅,5.2,2
熊英,5.2,1
沙宝亮,5.2,1
杨冰,5.2,2
付梦妮,5.2,3
王博文,5.2,2
王杨,5.2,1
张煜龙,5.2,1
赵作山,5.2,2
徐琦凯,5.2,1
马振桓,5.2,2
任家萱,5.2,1
李慧珍,5.2,1
任祉妍,5.2,1
戴娆 Rao Dai,5.2,1
叶蓓,5.2,1
谢莉斯,5.2,1
陈光宝,5.2,1
王洁实,5.2,1
黄安,5.2,1
张经纬,5.2,1
常索妮,5.2,2
候剑,5.2,1
田馥甄,5.2,1
国旺,5.2,1
陈菲,5.2,2
刘璐,5.2,1
刘禹希,5.2,2
卓依婷,5.2,1
刘倩文,5.2,1
金禹伯,5.2,1
吴亚衡,5.2,2
张凌烽,5.2,2
柯豆,5.2,1
柏程俊,5.2,1
吴华新,5.2,5
宋奕星,5.2,2
韩承羽,5.2,4
李肖宁,5.2,4
王琰,5.2,1
李宏毅,5.2,1
杨壹童,5.2,2
金铭,5.2,3
甘萍,5.2,1
梁又琳,5.2,2
刘政,5.2,1
韩宇辰,5.2,1
崔准硕,5.2,1
张亮,5.19,15
江宏恩,5.19,10
张玉_,5.19,7
金晨,5.19,11
米雪,5.19,14
张天爱,5.18,5
刘锡明,5.18,6
武泽锦熙,5.18,6
于朦胧,5.18,4
刘学义,5.18,4
夏楠,5.18,4
高仁,5.17,6
郝泽嘉,5.17,6
端木崇慧,5.17,3
陈国坤,5.17,6
田蕾希,5.17,3
王艺霖,5.17,3
穆婷婷,5.16,14
孙颖歆,5.15,2
王梓权,5.15,2
亓航,5.15,11
沈建宏,5.15,4
张继,5.15,2
卢誉文,5.15,2
顾成栋,5.15,2
曲鑫,5.15,2
许绍洋,5.15,6
王传一,5.15,4
宋晓波,5.15,2
蒋梦婕,5.15,11
王亭文,5.15,2
节冰,5.15,2
马浚伟,5.15,4
王洁曦,5.15,2
陈柏融,5.15,2
朱晓鹏,5.15,2
黄永刚,5.15,2
法图麦·天缘,5.15,2
刘韦伯,5.15,2
于莉红,5.15,6
叶祖新,5.14,18
李雅男,5.14,5
马德华,5.13,3
高伟光,5.13,9
张馨予,5.13,21
蔡宜达,5.13,3
朱鹏程,5.13,3
薛之谦,5.12,5
李艺彤,5.12,4
余文乐,5.12,6
张逸杰,5.11,9
蒋君,5.1,2
汪晴,5.1,2
邓洛淋,5.1,1
李政熹,5.1,1
廖景萱,5.1,1
李果,5.1,1
郭思辰,5.1,1
夏铭浩,5.1,3
蔡黄汝,5.1,1
洪涛,5.1,6
汪亮,5.1,1
董路,5.1,1
罗震环,5.1,1
赵雨菁,5.1,1
余晋,5.1,1
郝劭文,5.1,3
笑赫,5.1,1
夏添,5.1,1
菜菜,5.1,2
何明瀚,5.1,1
刘珊珊,5.1,1
侯俊光,5.1,1
荆智荻,5.1,1
周小飞,5.1,1
周娇,5.1,1
金磊,5.1,1
康嘉泽,5.1,2
苗野,5.1,1
文竹,5.1,1
闵建,5.1,1
小梦,5.1,2
卢_宇,5.1,1
黄安仪,5.1,1
施翔,5.1,1
王静博,5.1,1
郑权,5.1,1
尹玲,5.1,1
王慧,5.1,1
马宇骄,5.1,1
黄仁德,5.1,1
刘宇航,5.1,1
孙圳,5.1,1
穆乐恩,5.1,1
吴俊余,5.1,2
方帅,5.1,1
唐国忠,5.1,2
张子枫 Zi-feng Zhang,5.1,1
王馨梓,5.1,1
千正明,5.1,1
刘威 Wei Liu,5.1,1
周觅,5.1,1
乔曦,5.1,1
黄婧纯,5.1,1
赵平安,5.1,1
彭诗迪,5.1,1
神龙茂,5.1,1
王宝强 Baoqiang Wang,5.1,1
王宝山,5.1,1
李嘉雯,5.1,1
毛鲁伟,5.1,1
袁奇峰,5.1,1
王小挺,5.1,1
金正勋,5.1,1
刘书源,5.1,1
贾晓晨,5.1,2
孙率航,5.1,3
陶虹 Hong Tao,5.1,1
午马 Ma Wu,5.1,1
叶新,5.1,2
朱珠,5.1,1
王澜霏,5.1,1
赵惠,5.1,1
刘恩旭,5.1,1
胡晓婷,5.1,1
房斌,5.1,1
陈锦鸿,5.1,1
史梵希,5.1,1
王雅伦,5.1,1
赵珊珊,5.1,1
鲍天琦,5.1,3
薛薇,5.1,1
崔婕,5.1,1
张复建,5.1,1
李晨浩,5.08,5
彭博,5.08,6
钟欣潼,5.08,5
刘恺威,5.07,36
张亚飞,5.07,3
李彩桦,5.07,13
屈楚萧,5.07,3
陈昌旷,5.07,3
侯俊丞,5.07,3
闫肃,5.06,5
李子峰,5.06,10
邵桐,5.06,7
蒋林静,5.06,19
徐开骋,5.06,7
李雨轩,5.06,5
倪齐民,5.05,4
金起范,5.05,2
战姿含,5.05,2
谢天华,5.05,2
王艺哲,5.05,2
罗鸣,5.05,2
费振翔,5.05,2
南伏龙,5.05,2
游大庆,5.05,2
任容萱,5.05,2
孙彬皓,5.05,2
安七炫,5.05,4
周庭伊,5.04,5
米热,5.04,8
元秋,5.03,3
杨大鹏,5.03,4
刘凯菲,5.03,3
郭碧婷,5.03,6
杨清,5.03,3
张雅钦,5.03,3
郑元畅,5.03,7
赵露思,5.03,3
迪丽热巴,5.02,14
黄天崎,5.02,4
韩月乔,5.02,6
田亮,5.01,7
关智斌,5.01,13
丁一一,5.0,1
刘萍,5.0,1
郭郁滨,5.0,1
张鹰,5.0,2
潘伊达,5.0,1
李乃正,5.0,1
阎学晶,5.0,1
刘研,5.0,1
李育生,5.0,1
朱衡,5.0,1
赵顺然,5.0,2
郭宏庆,5.0,1
左其铂,5.0,1
宫政,5.0,1
姚小艺,5.0,1
龙政璇,5.0,2
常宁国,5.0,1
刘卓灵,5.0,1
李林蔚,5.0,1
吴静怡,5.0,1
王珂,5.0,10
赵秀蕾,5.0,1
朱圣_,5.0,1
贾征宇,5.0,1
刘海蓝,5.0,1
南笙,5.0,3
张籽沐,5.0,3
蔡雅同,5.0,2
于连伟,5.0,1
杨应华,5.0,1
方越龙,5.0,1
何花,5.0,3
高馨岳,5.0,1
康楷,5.0,1
耿一正,5.0,1
高秋山,5.0,1
付乐为,5.0,1
李元勇,5.0,1
丁怡,5.0,1
金池,5.0,3
姜卓君,5.0,2
夏文汐,5.0,1
文江,5.0,5
姜震昊,5.0,2
况明洁,5.0,1
张佑赫,5.0,1
南奎丽,5.0,1
刘子仟,5.0,1
胡夏,5.0,1
冯晓,5.0,1
邱枫,5.0,1
刘惜君,5.0,1
田仁成,5.0,1
王海祥,5.0,2
曹荣,5.0,3
康杰,5.0,4
施予斐,5.0,2
管桐,5.0,1
应强,5.0,1
余志华,5.0,1
苏刚,5.0,1
麻骏,5.0,2
王维贤,5.0,1
张怡畅,5.0,1
陆昱霖,5.0,11
周梓言,5.0,1
聂欢,5.0,1
王钧赫,5.0,2
高广泽,5.0,2
张奚萌,5.0,1
师艳波,5.0,1
阮经天,5.0,2
李贤宰,5.0,1
许升华,5.0,1
胡启奥,5.0,1
程席榆,5.0,1
赵鑫菲,5.0,1
陈都灵,5.0,2
商秉驰,5.0,1
黄小瑜,5.0,1
刘琪奕,5.0,1
卢茜,5.0,1
孙佳奇,5.0,1
周航,5.0,1
吴映洁,4.99,10
尹正,4.98,6
王姿允,4.98,6
李心艾,4.97,7
刘冬沁,4.97,4
田野,4.97,3
洪雁,4.97,3
言杰,4.97,3
陈妍希,4.97,3
纪姿含,4.97,3
郭子渝,4.97,3
朱梓骁,4.96,14
陈旭明,4.95,2
刘海宽,4.95,2
张健,4.95,2
周开开,4.95,2
林世杰,4.95,2
张春,4.95,2
苏拉文雅,4.95,2
蔡妍,4.95,2
梁田,4.95,2
马赫,4.94,5
蒋方婷,4.94,7
祝绪丹,4.93,3
文梦洋,4.93,4
孙傲,4.93,3
张迪,4.92,10
赵贵东,4.9,1
沈浩晨,4.9,1
李梦雪,4.9,1
薛琪,4.9,1
陈美霖,4.9,1
安_德,4.9,1
王俊雅,4.9,1
于轩鸿灏,4.9,1
王梅,4.9,1
谢振伟,4.9,1
边宇,4.9,1
张姝,4.9,1
邓立超,4.9,1
张燕妮,4.9,1
柴浩伟,4.9,2
穆泉,4.9,1
孔庆冰,4.9,1
刘鑫鹏,4.9,1
徐子菲,4.9,1
沈凌,4.9,1
尚雯婕,4.9,1
杨世瀚,4.9,2
向鼎,4.9,1
丁丁,4.9,2
熊俊豪,4.9,1
林珠恩,4.9,1
赵敏成,4.9,1
金_,4.9,1
金浩,4.9,3
谭艾珍,4.9,1
高熙儿,4.9,1
郎祖筠,4.9,1
王以纶,4.9,1
李彬,4.9,1
池程,4.9,2
张宇宙,4.9,2
崔雅琦 Eldar,4.9,1
吴颖 Cooka,4.9,1
高靓 Tina,4.9,1
吴艳,4.9,1
解至腾,4.9,1
冯淬帆,4.9,1
王双,4.9,2
白茹,4.9,2
晏紫东,4.9,4
张南,4.9,1
葛天,4.9,4
温超,4.9,1
沐奕杉,4.9,1
曹媛媛,4.9,1
杨臣刚,4.9,1
姜洋,4.9,1
何晶晶,4.9,1
丁嘉旭,4.9,1
黄靖翔,4.9,2
舒遥,4.9,1
邰智源,4.9,1
叶相明,4.89,8
王煜,4.88,5
甄锡,4.88,4
丹尼斯·吴,4.88,4
林韦君,4.88,4
杨菲洋,4.88,6
刘萌萌,4.88,12
董博睿,4.87,3
高玉玺,4.87,3
刘珈彤,4.87,3
吴旭东,4.87,3
张彬彬,4.86,10
沈春阳,4.86,5
张轩睿,4.85,2
朱孝天,4.85,2
张进,4.85,2
严志平,4.85,2
陈斯琪,4.85,2
向以丞,4.85,2
陈雅丽,4.85,2
杨宁,4.85,2
于济玮,4.85,2
赵毅新,4.85,2
李国华,4.85,2
吴承轩,4.85,4
李思阳,4.85,2
李世鹏,4.84,5
刘娜萍,4.84,8
高瑜,4.83,3
朱嘉琦,4.83,3
蒋龙,4.82,5
黄千硕,4.82,4
范世琦,4.82,6
张译木,4.81,7
周晓涵,4.8,2
崔航,4.8,2
王栎鑫,4.8,3
伊万·波诺马连科,4.8,1
萧大陆,4.8,1
丹尼·萨莱,4.8,1
安东尼·加瓦德,4.8,1
敖犬,4.8,3
吴天瑜,4.8,1
程意涵,4.8,1
英迪帕·塔尼,4.8,1
张绍刚,4.8,1
郑丞丞,4.8,1
严昆,4.8,1
梁振伦,4.8,3
李诞,4.8,1
孙蔚,4.8,1
池子,4.8,1
沈南,4.8,1
高华阳,4.8,1
金岩,4.8,1
邵芸,4.8,1
林允,4.8,1
张哲玮,4.8,1
语桐,4.8,1
李淼,4.8,1
甄妮,4.8,1
朱紫汶,4.8,1
张珂源,4.8,2
宋翊菲,4.8,1
秦教授,4.8,1
刘凌薇,4.8,1
张嘉,4.8,1
高江,4.8,1
Drago Lazetich,4.8,1
赵菲,4.8,1
苗韵桐,4.8,1
张艺大,4.8,1
陈新华,4.8,1
刘雪萍,4.8,1
帅杰,4.8,1
马德,4.8,1
骆杰,4.8,1
王洋,4.8,4
胡桑,4.8,2
张语格,4.8,2
王辽,4.8,1
金戈,4.8,1
柳健,4.8,1
曹冬冬,4.8,1
郑景天,4.8,1
孟鹏,4.8,1
醋醋,4.8,2
葛秋谷,4.8,2
庾澄庆,4.8,2
于永霖,4.8,1
陈平子,4.8,1
红旗,4.8,1
王诗淇 ,4.8,1
俞颖,4.8,1
林枫,4.8,1
邓琳,4.8,1
张佳琳,4.8,1
卓文萱,4.8,1
刘一缇,4.8,1
于京田,4.8,1
刘海涛,4.8,1
刘庭羽,4.79,15
田子田,4.78,6
宋庆,4.78,5
赖艺,4.78,5
江铠同,4.78,13
黄浩然,4.77,3
王宣予,4.77,3
魏智,4.77,3
汪汐潮,4.77,3
陈翔,4.76,11
陶宇佳,4.76,5
陈雅婷,4.76,5
蔡蝶,4.76,5
白柳汐,4.75,2
李林娟,4.75,2
王文绮,4.75,2
张峻鸣,4.75,2
刘子赫,4.75,2
丁一,4.75,2
白雪,4.75,4
王一博,4.75,2
周冬雨,4.75,4
韩一菲,4.75,2
郑敏,4.73,3
张大宝,4.73,3
秦伯坤,4.73,3
谢帅,4.73,3
李昌元,4.73,3
张翰,4.72,17
曹曦月,4.72,5
何涌生,4.72,4
刘紫鸣,4.7,2
符毅明,4.7,2
王建隆,4.7,1
丁充,4.7,2
高圣函,4.7,1
黄锶骐,4.7,1
陈怡芳,4.7,1
段倩茹,4.7,2
易勇,4.7,1
翟艺舒,4.7,1
刘思巍,4.7,1
宋楠惜,4.7,2
胡耘豪,4.7,5
吴建国,4.7,2
权友 Quan You,4.7,1
韩在石,4.7,1
纪子墨,4.7,1
蒋菲菲,4.7,1
贾本初,4.7,1
方力申,4.7,3
何奉天,4.7,2
池源,4.7,2
刘馨棋,4.7,1
池昌旭,4.7,1
徐薏雯,4.7,1
林浩,4.7,2
徐立,4.7,5
王文冲,4.7,1
陈迪,4.7,1
蔡俊涛,4.7,1
吴海棠,4.7,1
李亚凝,4.7,1
张维,4.7,1
吴谨西,4.7,1
李恩晟,4.7,1
朱赞锦,4.7,1
陈奕静,4.7,1
刘春,4.7,1
王芳政,4.7,1
朱玟_,4.7,1
赵圆圆,4.7,1
樊霖锋,4.7,1
谢诗煜,4.7,1
冯硕,4.7,1
李羲儿,4.7,2
秦旋,4.7,1
胡森,4.7,1
蔡卓妍,4.7,2
宁泽添,4.7,1
郑特,4.7,1
王艳梅,4.7,1
段卿卿,4.7,1
欧阳言璞,4.7,1
张宝龙,4.7,1
李丹阳,4.7,1
张云龙,4.7,7
弥永恒,4.7,1
叶思淼,4.7,1
张婉,4.7,1
王瑞子,4.68,4
姜黎黎,4.68,4
黄婷婷,4.67,3
叶鹏,4.67,3
赵芮,4.67,3
陶慧娜,4.67,3
戴向宇,4.67,7
曾轶可,4.65,2
刘滢,4.65,2
林在培,4.65,2
李萌萌,4.65,2
飞儿,4.65,2
文祈,4.65,2
大春子,4.65,2
李毓芬,4.65,2
杨梓墨,4.65,2
金盛宇,4.63,3
武艺,4.62,5
王佳,4.6,1
杨娟,4.6,1
刘晋钊,4.6,1
胡洋,4.6,4
贾君刚,4.6,1
马_,4.6,3
杨安琪,4.6,1
宋晨,4.6,1
索笑坤,4.6,1
林伟,4.6,2
刘艺滨,4.6,1
卑鄙马维斯,4.6,1
崔笛,4.6,1
李鸣惊,4.6,2
许新宇,4.6,1
张梦露,4.6,1
狄杰,4.6,3
贾伟,4.6,1
彭梓洋,4.6,1
但欣,4.6,1
刘恬汝,4.6,1
程妮,4.6,1
余芷慧,4.6,2
战立国,4.6,1
赵雅莉,4.6,1
梁凯,4.6,2
刘凡菲,4.6,2
丁雨辰,4.6,1
赵婧伊 Jingyi Zhao,4.6,1
高胜武,4.6,1
陈仙梅,4.6,1
李丽薇,4.6,1
王筝,4.6,1
刘文静,4.6,1
赵又廷,4.6,2
王棋,4.6,1
吴欣妍,4.6,1
张_伦,4.6,1
李传栋,4.6,1
张冯喜,4.6,1
张天妤,4.6,1
王洪光,4.6,1
肖婷佳,4.6,1
白雨,4.6,6
侯骏桀,4.6,1
刘东健,4.6,1
陈晓苹,4.6,1
高搏,4.6,1
赵正平,4.6,1
李田野,4.6,1
黄海格,4.6,1
陈欣,4.6,1
夏立薪,4.6,1
曾雅冬,4.6,1
张嘉禾,4.6,1
鸿利,4.6,2
孙嘉麟,4.6,1
朱俞硕,4.6,1
吴尊,4.6,1
何李宁,4.6,1
黄建群,4.6,3
蔺柏_,4.6,1
单薇,4.6,1
范春霞,4.6,5
李宗霖,4.59,7
李亭哲,4.58,4
董姝,4.57,3
王俊彭,4.57,3
李芳雯,4.57,3
郭强,4.57,3
徐申东,4.56,5
古力娜扎,4.56,8
童苡萱,4.56,7
戴君竹,4.55,2
王星凯,4.55,2
徐越,4.55,2
郑浩南,4.55,4
小彩旗,4.55,2
赵蕴卓,4.55,2
冯玉玺,4.55,2
迟立静,4.55,2
沈海蓉,4.55,2
沈泰,4.55,8
田家达,4.54,7
伍允龙,4.53,3
王秋紫,4.53,3
胡然,4.53,3
海顿,4.52,6
安冬,4.5,1
薛景瑞,4.5,1
张露,4.5,1
孙银银,4.5,1
傅孟柏,4.5,1
赖婧,4.5,1
姚元浩,4.5,2
闫霖飞,4.5,1
白鹿,4.5,2
都金翰,4.5,1
蒙玉立,4.5,1
陈艳茜,4.5,2
古天乐,4.5,1
洪尧,4.5,2
周玲,4.5,2
蔚雨芯,4.5,1
杨子,4.5,8
赵子默,4.5,1
刘美圻,4.5,1
孙珍妮,4.5,1
杨彪,4.5,1
陈腾跃,4.5,1
杨诚诚,4.5,3
王伟忠,4.5,1
苏俊杰,4.5,1
侯晨晨,4.5,1
王伟安,4.5,1
郑智薰,4.5,1
曾祥程,4.5,2
郑小容,4.5,1
易易紫,4.5,1
李茂,4.5,9
博焱,4.5,1
周子茵,4.5,3
祝雨辛,4.5,1
莫允雯,4.5,1
齐峰,4.5,1
丰林虎,4.5,1
李思蓓,4.5,1
于新博,4.5,1
商亿莎,4.5,1
五熊,4.5,1
张欢欢,4.5,1
杨谨华,4.5,3
尹施允,4.5,1
赵兆,4.5,1
丁嘉林,4.5,1
郭艳,4.5,3
李柄辉,4.5,1
袁嘉乐,4.5,1
炎亚纶,4.5,1
曾子余,4.5,1
李应七,4.5,1
熊玉婷,4.47,3
杨婧琳,4.47,3
书亚信,4.47,3
赵奕欢,4.47,8
吴谨言,4.47,6
黄心娣,4.47,3
李茜,4.47,3
盛一伦,4.47,4
张熙媛,4.46,5
袁冰妍,4.46,8
宋文作,4.45,2
罗四维,4.45,2
龚悦,4.45,2
管轩,4.45,2
叶熙祺,4.45,2
任言恺,4.45,6
吴建豪,4.45,2
史文翔,4.45,2
裴蓓,4.45,2
徐鹏凯,4.43,3
叶浏,4.43,3
赵予熙,4.43,3
潘霜霜,4.43,3
梁敏仪,4.4,1
钱冬旎,4.4,1
侯梦瑶,4.4,2
邓宁,4.4,1
彦希,4.4,3
寇振宇,4.4,1
马梦乔,4.4,1
张贝贝,4.4,1
周杰伦,4.4,1
宋词,4.4,2
维妮,4.4,1
田京泉,4.4,1
刘育同,4.4,1
赵鹏明,4.4,1
鲍琨,4.4,1
曾淇,4.4,1
腾砹,4.4,1
孟子荻,4.4,1
国歌,4.4,1
史梓辰,4.4,1
李溪芮,4.4,9
王霏霏,4.4,1
郭进尧,4.4,1
高爽,4.4,1
凌云,4.4,1
詹宇豪,4.4,1
李智,4.4,1
张杨智子,4.4,1
严俊里,4.4,1
明俊臣,4.4,3
关慧卿,4.4,1
赵久毅,4.4,2
宋健彰,4.4,1
彭宇欣,4.4,1
张晓,4.4,1
吴永伦,4.4,2
牛子藩,4.4,2
张靖冉,4.4,1
陈威翰,4.38,4
袁乙心,4.37,3
褚峰,4.37,3
唐沸潮,4.35,4
付庆,4.35,2
